State,Facility Name,Facility ID,Year,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
MT,Culbertson Station,56606,2022,187172.98,,0.458,90726.645,65.023,1526626.566
SD,Deer Creek Station,56610,2022,791234.5,,1.884,373198.166,36.589,6279768.019
CT,Waterbury Generation,56629,2022,44209.87,,0.133,25983.432,2.501,436730.643
CA,Midway Peaking,56639,2022,23413.9,,0.079,15579.722,1.757,262146.697
MD,NIH Cogeneration Facility,56668,2022,147364.38,,,,33.284,1674438.685
TX,Winchester Power Park,56674,2022,88800.14,,0.253,49977.383,4.103,840925.833
ND,Spiritwood Station,56786,2022,,3318632.74,29.341,481294.02,199.455,4445850.439
CT,Kleen Energy Systems Project,56798,2022,2487779.73,,5.136,1002431.378,62.569,17072923.45
FL,Greenland Energy Center,56799,2022,567470.65,,1.763,349175.226,105.3,5875189.28
CA,Panoche Energy Center,56803,2022,765273.5,,2.042,400950.715,36.048,6808262.727
TX,Cedar Bayou 4,56806,2022,1608044,,5.352,1060042.052,94.159,17837297.76
VA,Bear Garden Generating Station,56807,2022,2476534.43,,5.139,1018086.529,69.468,17069957.24
MD,CPV St. Charles Energy Center,56846,2022,3208031.75,,8.068,1598239.587,60.47,26893398.51
MT,Dave Gates Generating Station,56908,2022,417541.37,,1.59,276289.404,34.71,4633838.932
CA,Orange Grove Project,56914,2022,20403.78,,0.064,12492.52,1.313,210203.477
NY,Valley Energy Center,56940,2022,4836638.63,,10.023,1953592.127,105.692,33405698.06
AZ,Coolidge Generating Station,56948,2022,344490.96,,1.053,208123.131,16.347,3502096.749
NJ,West Deptford Energy Station,56963,2022,1961793.84,,4.257,843192.235,48.833,14188292.43
NJ,Bayonne Energy Center,56964,2022,1184754.45,,3.306,676692.954,38.413,11375280.26
CO,Pueblo Airport Generating Station,56998,2022,937273.33,,2.996,593345.001,29.735,9984966.942
CA,El Cajon Energy Center,57001,2022,14231.8,,0.044,8751.357,2.378,147262.803
CA,Canyon Power Plant,57027,2022,148252.78,,0.452,89475.835,6.635,1505597.04
ID,Langley Gulch Power Plant,57028,2022,1584070.39,,3.194,632647.584,34.051,10645433.52
NC,Cleveland County Generating Facility,57029,2022,1224168.54,,3.775,749469.371,195.508,12560523.93
MS,David M Ratcliffe,57037,2022,4337584.89,,8.827,1748559.082,157.527,29422874.42
CA,Ivanpah 2,57073,2022,,,0.051,18430.4,1.764,312435
CA,Ivanpah 1,57074,2022,,,0.062,15767,1.445,266674.9
CA,Ivanpah 3,57075,2022,,,0.063,13968.8,1.296,237118.1
NY,Cricket Valley Energy Center,57185,2022,5574988.34,,11.407,2259598.856,89.471,38020842.47
CA,Marsh Landing Generating Station,57267,2022,145595.46,,0.476,94266.331,6.155,1586210.892
DE,Garrison Energy Center,57349,2022,1275605.52,,2.677,531523.595,37.276,8898917.488
CA,"Sentinel Energy Center, LLC",57482,2022,531108.29,,1.523,301707.048,29.085,5076789.032
CA,Mariposa Energy Project,57483,2022,97895.09,,0.317,57302.538,6.712,964165.948
CA,Walnut Creek Energy Park,57515,2022,516674.9,,1.354,268250.032,26.705,4513861.484
CA,Pio Pico Energy Center LLC,57555,2022,87261.31,,0.243,48299.004,5.176,812743.769
CA,Algonquin Power Sanger,57564,2022,125293.38,,0.393,77825.767,10.093,1309569.921
WY,Cheyenne Prairie Generating Station,57703,2022,222547.98,,0.667,132155.856,9.355,2223800.39
IN,St. Joseph Energy Center LLC,57794,2022,5098263.71,,10.298,2039774.734,110.213,34323168.82
NJ,Woodbridge Energy Center,57839,2022,4551094.6,,8.893,1755250.93,86.575,29642854.67
IN,Wabash River Highland Plant,57842,2022,114825.56,,0.36,71230.152,25.844,1198557.352
TX,Antelope Elk Energy Center,57865,2022,722863.54,,2.169,429652.559,91.654,7229723.444
ND,Pioneer Generating Station,57881,2022,313080.89,,0.972,192724.336,20.781,3242989.346
ND,Lonesome Creek Station,57943,2022,665241.09,,1.88,372104.578,35.619,6261365.831
CA,Lodi Energy Center,57978,2022,569546.6,,1.827,361968.719,19.277,6090793.42
TX,Temple Power Station,58001,2022,7225926.07,,16.385,3245820.566,194.191,54617252.29
TX,Rayburn Energy Station,58005,2022,3316499.06,,7.122,1410827.459,83.931,23739918.04
NJ,Newark Energy Center,58079,2022,4622889.79,,8.925,1743600.434,92.944,29747596.34
CA,"Delano Energy Center, LLC",58122,2022,15438.39,,0.047,9360.805,0.695,157518.316
WI,Rothschild Biomass Cogeneration Facility,58124,2022,,3332470.93,2.403,534901.808,201.856,5129458.045
NJ,Clayville,58235,2022,62684.65,,0.177,35020.633,4.066,589283.981
IA,Marshalltown Generating Station,58236,2022,2794692.55,,6.104,1209063.456,83.361,20344810.7
VA,Brunswick County Power Station,58260,2022,7378686.9,,15.355,3041843.515,149.433,51184897.69
NM,La Luz Energy Center,58284,2022,7738.18,,0.023,4647.352,0.872,78206.038
OK,Charles D Lamb Energy Center,58325,2022,137680.77,,0.507,100342.187,29.535,1688453.506
TX,Carbon Capture Plant,58378,2022,,,,,,
PA,Hamilton Liberty Generation Plant,58420,2022,6129354.33,,12.335,2443451.957,134.656,41115800.37
PA,Hamilton Patriot Generation Plant,58426,2022,6475673.44,,12.658,2507407.089,128.321,42191889.7
MI,Lansing BWL REO Town Plant,58427,2022,582413.5,,1.546,306260.063,159.813,5153394.438
TX,Ector County Energy Center,58471,2022,125512.22,,1.017,87043.89,24.409,1464657.775
LA,LEPA Unit No. 1,58478,2022,321827.75,,0.762,150890.9,20.906,2539007.475
OR,Carty Generating Station,58503,2022,3071351.68,,6.657,1318680.57,84.278,22189324.81
TX,Montana Power Station,58562,2022,776763.48,,2.185,428717.825,42.149,7212439.069
PA,Shell Chemical Appalachia LLC,58933,2022,1190794,,4.336,858698.5,412.513,14449209.45
VA,"Potomac Energy Center, LLC",59004,2022,3585854.71,,1.232,1444186.215,64.354,24641530.38
MD,Cove Point LNG Terminal,59073,2022,1522572.72,1505579.13,,1017527.363,90.337,19164862.27
MI,Holland Energy Park,59093,2022,837245.36,,1.813,359127.847,32.618,6042890.01
MD,Wildcat Point Generation Facility,59220,2022,4025301.7,,8.279,1639949.981,105.078,27594795.61
NC,Kings Mountain Energy Center,59325,2022,3130723.59,,6.378,1263474.898,66.686,21260392.24
OH,Middletown Energy Center,59326,2022,3643912.98,,7.197,1425670.493,70.836,23989630.09
OH,Oregon Clean Energy Center,59764,2022,5857997.66,,11.62,2301852.429,111.502,38733171.26
OH,Carroll County Energy,59773,2022,5465349.96,,11.751,2327899.301,107.201,39171278.31
TX,Wolf Hollow II,59812,2022,6201872.2,,12.396,2455482.939,105.299,41318061.23
MA,Exelon West Medway II,59882,2022,234094.96,,0.705,133703.745,10.609,2194599.108
PA,Moxie Freedom Generation Plant,59906,2022,4510612.3,,8.906,1764330.437,89.839,29688225.52
VA,Greensville County Power Station,59913,2022,11414275.23,,21.638,4286144.976,201.101,72122469.5
MI,Alpine Power Plant,59926,2022,933101.28,,2.904,575261.233,188.553,9679904.05
TX,Colorado Bend II,60122,2022,6603978.35,,12.775,2530668.814,91.202,42583180.7
TX,Bacliff Generating Station,60264,2022,148381.15,,0.536,106350.9,108.015,1802549.1
MD,Keys Energy Center,60302,2022,4641291.34,,10.019,1984573.573,95.706,33394180.75
FL,Okeechobee Clean Energy Center,60345,2022,10160657.88,,17.941,3551439.096,210.617,59747080.43
OH,"South Field Energy, LLC",60356,2022,8806703.53,,16.764,3320759.228,173.614,55878140.37
PA,Lackawanna Energy Center,60357,2022,9347155.8,,18.338,3632451.757,141.033,61122888.89
PA,Hummel Station,60368,2022,7881827.9,,16.194,3207975.722,163.259,53980386.44
OH,"Clean Energy Future - Lordstown, LLC",60376,2022,6555459.24,,13.127,2600156.868,131.772,43752566.73
TX,Port Comfort Peaking Facility,60459,2022,89497.62,,0.285,56449.028,6.665,949854.756
TX,"Chamon Power, LLC",60460,2022,142806.58,,0.468,92775.208,10.114,1561170.006
PA,Tenaska Westmoreland Generating Station,60464,2022,7157572.08,,14.517,2811958.373,117.044,48386672.46
TX,Tejas Power Generation Unit 1,60468,2022,74101.44,,0.283,55988.265,8.758,942111.883
PA,"CPV Fairview, LLC",60589,2022,7734910.87,,6.787,2881794.016,145.498,48958902.62
CA,Stanton Energy Reliability Center,60698,2022,2190.12,,0.007,1477.021,0.14,24859.133
MA,Salem Harbor Station NGCC,60903,2022,566720.86,,1.235,244646.105,15.887,4116671.05
TX,NET Power La Porte Station,60910,2022,,,,,,
TX,Montgomery County Power Station,60925,2022,6618702.52,,13.403,2655044.843,140.983,44676231.03
LA,St. Charles Power Station,60926,2022,5666458.09,,11.836,2344567.612,148.904,39451839.67
LA,Lake Charles Power Station,60927,2022,6221404,,12.454,2466854.375,133.64,41509722.92
PA,Hickory Run Energy Station,61028,2022,6324835.46,,12.698,2515357.288,131.592,42325738.94
PA,Birdsboro Power,61035,2022,3078231.77,,5.816,1152050.029,59.333,19385509.86
SD,Astoria Station,61144,2022,176325.24,,0.556,110070.888,23.801,1852163.821
TX,Victoria City Peaking Facility,61241,2022,31054.86,,0.087,17278.854,1.891,290760.616
TX,Victoria Port Peaking Facility,61242,2022,51226.02,,0.139,27380.307,2.613,460718.11
OH,Long Ridge Energy Generation,61322,2022,2641780.03,,4.902,971011.666,46.181,16339177.09
TX,Victoria Port Power II Peaking Facility,61966,2022,96187.64,,0.307,60856.082,60.746,1024013.218
MI,Blue Water Energy Center,62192,2022,4850932.98,,9.363,1854680.807,112.248,31208595.92
TX,SJRR Power Peaking Facility,62548,2022,18894.29,,0.057,11316.812,1.818,190427.746
PA,Hill Top Energy Center,62565,2022,4238086.87,,8.24,1632227.307,61.806,27465761.57
IL,"Jackson Generation, LLC",62926,2022,5348182.52,,10.497,2079324.7,100.506,34988691.81
MI,Delta Energy Park,63259,2022,651617.22,,1.507,300041.629,240.73,5054227.696
TX,HO Clarke Generating,63335,2022,350669.95,,1.086,214872.557,32.485,3615623.859
OK,Tinker,63628,2022,16285.38,,,,100.789,287958.9
TX,Topaz Generating,63688,2022,668858.05,,2.059,407807.592,55.935,6862198.096
TX,Braes Bayou Plant,64383,2022,249854.37,,0.773,152927.83,14.541,2573322.873
IN,Primient,64854,2022,605376.25,,,,145.407,4322721.9
TX,Mark One Power Station,65372,2022,6282.22,,0.019,3790.018,0.607,63769.578
GA,Hartwell Energy Facility,70454,2022,285268.76,,1.247,212897.195,101.926,3543564.975
DC,GSA Central Heating,880004,2022,,592667.92,,,49.64,779958.201
PA,AdvanSix Resins & Chemicals LLC,880007,2022,,908366.19,,,47.507,1374306.054
MA,Kneeland Station,880023,2022,,1293248.53,,,140.055,1962322.533
PA,Trainer Refinery,880025,2022,,3291624.64,,,8.287,3875861.626
MI,Marathon Petroleum Company LP,880029,2022,,216706.5,,,14.644,465210.15
OH,BP Husky Refining LLC,880030,2022,,548526.67,,,11.187,732603.964
MI,Corteva Agriscience LLC,880031,2022,,1556,,,0.219,2411.1
AL,Ascend (Decatur Plant),880041,2022,,2047574.12,,,309.967,2623225.345
OH,AK Steel Corporation - Middletown,880042,2022,,1022591.53,,,77.635,651660.935
MI,University of Michigan,880045,2022,,63714.9,,,6.228,87828.602
PA,Bernville Station,880049,2022,,,,,,
PA,Shermans Dale Station,880050,2022,,,,,,
WV,Altivia Services Institute Facility,880053,2022,,563332.33,,,19.649,702589.525
KY,Phoenix Paper Wickliffe LLC,880065,2022,,,,,,
IL,Wood River Refinery,880067,2022,,7002221.76,,,334.006,8295950.329
PA,Armagh Compressor Station,880071,2022,,,,,,
PA,Entriken Compressor Station,880072,2022,,,,,,
IL,Lemont Refinery,880076,2022,,1405435.4,,,26.534,2196890.854
TN,Tate & Lyle-Loudon,880079,2022,383592.45,28869,,,147.296,5529110.859
OH,Lima Refinery,880083,2022,,562658,,,31.983,765446.4
IL,"Pacific Ethanol Pekin, Inc.",880086,2022,,1198190.25,,,141.139,2237490.875
IL,Marathon Petroleum Company LP,880088,2022,,638888.55,,,90.068,
IL,"INEOS Joliet, LLC",880089,2022,,339717,,,11.361,433730.9
VA,AdvanSix Resins and Chemicals - Hopewell,880093,2022,,1091880.25,,,22.888,1790082.825
NY,Ravenswood Steam Plant,880100,2022,,,,,,
PA,ETMT Marcus Hook Terminal,880107,2022,,2232738.74,,,42.778,3262491.858
IN,Grain Processing Corporation,880108,2022,,956326,,,27.858,1238008.6
OH,Pratt Paper (OH),880109,2022,,,,,11.016,1220205.6
