State,Facility Name,Facility ID,Year,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
PA,Panther Creek Energy Facility,50776,2021,,1234652.7,101.97,,106.353,1715929.822
PA,Panther Creek Energy Facility,50776,2022,,4904544.83,390.59,,359.25,7769117.566
PA,Wheelabrator Frackville Energy,50879,1998,,903459,,,95.135,
PA,Wheelabrator Frackville Energy,50879,1999,,3456498.87,,,353.763,
PA,Wheelabrator Frackville Energy,50879,2000,,3275438.71,,,240.392,
PA,Wheelabrator Frackville Energy,50879,2001,,3410055.73,,,262.974,
PA,Wheelabrator Frackville Energy,50879,2002,,3364044.06,,,257.107,4350805.632
PA,Wheelabrator Frackville Energy,50879,2003,,3309998.95,,,283.368,4745383.301
PA,Wheelabrator Frackville Energy,50879,2004,,3393095.72,,,301.634,4821379.795
PA,Wheelabrator Frackville Energy,50879,2005,,3508843.77,,,309.62,4923553.442
PA,Wheelabrator Frackville Energy,50879,2006,,3390243.71,,,316.112,4734926.66
PA,Wheelabrator Frackville Energy,50879,2007,,3472040.74,,,348.403,4956784.574
PA,Wheelabrator Frackville Energy,50879,2008,,3082692.76,,,347.174,4579102.152
PA,Wheelabrator Frackville Energy,50879,2009,,3520806.09,558.028,525160.6,383.091,5119535.108
PA,Wheelabrator Frackville Energy,50879,2010,,3353248.85,459.18,569818.167,336.525,4595392.713
PA,Wheelabrator Frackville Energy,50879,2011,,3496638.88,470.13,656550.614,441.905,4849189.681
PA,Wheelabrator Frackville Energy,50879,2012,,3313154.88,475.547,643838.358,446.151,4959745.437
PA,Wheelabrator Frackville Energy,50879,2013,,3386138.38,524.582,634350.684,433.852,5419795.335
PA,Wheelabrator Frackville Energy,50879,2014,,3473632.87,515.798,615320.101,391.11,5479742.888
PA,Wheelabrator Frackville Energy,50879,2015,,2478706.78,368.78,445530.358,320.045,3967677.009
PA,Wheelabrator Frackville Energy,50879,2016,,3042424.23,448.851,545002.329,299.267,4853372.464
PA,Wheelabrator Frackville Energy,50879,2017,,3356473.58,532.507,663965.501,390.545,5912983.558
PA,Wheelabrator Frackville Energy,50879,2018,,2949708.71,441.615,569903.138,348.984,5075289.786
PA,Wheelabrator Frackville Energy,50879,2019,,3145139.03,510.093,608834.515,398.925,5422008.429
PA,Wheelabrator Frackville Energy,50879,2020,,466951.48,76.492,97675.364,64.394,869858.641
PA,Wheelabrator Frackville Energy,50879,2021,,,,,,
PA,Northampton Generating Plant,50888,2001,957310.25,,,,415.362,
PA,Northampton Generating Plant,50888,2002,956479,,,,453.638,7932748.875
PA,Northampton Generating Plant,50888,2003,887001.22,,,,360.938,10318197.38
PA,Northampton Generating Plant,50888,2004,906114.76,,,,409.511,10846447.4
PA,Northampton Generating Plant,50888,2005,901669.29,,,,402.191,10741007.75
PA,Northampton Generating Plant,50888,2006,1005962.59,,,,421.83,11340606.27
PA,Northampton Generating Plant,50888,2007,924060.82,,,,399.374,9362012.665
PA,Northampton Generating Plant,50888,2008,1025514.6,,,,446.156,10281266.27
PA,Northampton Generating Plant,50888,2009,904492.15,,489.841,,392.88,9015724.226
PA,Northampton Generating Plant,50888,2010,871507.27,,514.1,1032471.084,397.992,8891315.624
PA,Northampton Generating Plant,50888,2011,1030185.4,,555.973,1230612.837,449.756,10681824.91
PA,Northampton Generating Plant,50888,2012,901112.34,,473.713,1042891.392,383.447,9242761.107
PA,Northampton Generating Plant,50888,2013,870533.81,,463.897,1028782.222,375.198,10027167.19
PA,Northampton Generating Plant,50888,2014,746215.47,,393.857,917632.607,326.143,7816524.82
PA,Northampton Generating Plant,50888,2015,509810.72,,288.708,632838.993,230.763,5330166.914
PA,Northampton Generating Plant,50888,2016,312794.83,,173.596,379068.344,142.078,3192663.672
PA,Northampton Generating Plant,50888,2017,264318.28,,150.242,316453.278,114.208,2665293.538
PA,Northampton Generating Plant,50888,2018,244361.28,,125.034,297896.84,111.925,2508998.978
PA,Northampton Generating Plant,50888,2019,174836,,87.282,222719.807,78.361,1875877.169
PA,Northampton Generating Plant,50888,2020,10732,,5.12,13887.83,4.631,117014.551
PA,Northampton Generating Plant,50888,2021,104910.88,,40.492,132512.171,47.112,1151260.753
PA,Northampton Generating Plant,50888,2022,489782,,225.558,601721.4,206.871,5245316.9
PA,Scrubgrass Generating Plant,50974,1998,,1079612.5,,,149.582,1813752
PA,Scrubgrass Generating Plant,50974,1999,,6001882.25,,,1001.76,9856921.5
PA,Scrubgrass Generating Plant,50974,2000,,6261949.75,,,894.765,9985103.5
PA,Scrubgrass Generating Plant,50974,2001,,6232063.75,,,818.102,9987059.25
PA,Scrubgrass Generating Plant,50974,2002,,6335309.25,,,721.368,10121664.25
PA,Scrubgrass Generating Plant,50974,2003,,6056870.93,,,625.275,9877959.305
PA,Scrubgrass Generating Plant,50974,2004,,6412609.37,,,593.967,10757491.99
PA,Scrubgrass Generating Plant,50974,2005,,6208209.27,,,514.81,9360405.271
PA,Scrubgrass Generating Plant,50974,2006,,6757108.86,,,626.142,9781159.166
PA,Scrubgrass Generating Plant,50974,2007,,6482350.47,,,736.667,10384741.51
PA,Scrubgrass Generating Plant,50974,2008,,6418135.13,,,695.123,10123069.15
PA,Scrubgrass Generating Plant,50974,2009,,6817870.07,1587.606,,537.889,10032472.73
PA,Scrubgrass Generating Plant,50974,2010,,6655872.28,1887.836,1115668.934,733.418,10858549.71
PA,Scrubgrass Generating Plant,50974,2011,,6399173.02,1857.562,1008835.719,702.308,10136733.34
PA,Scrubgrass Generating Plant,50974,2012,,6541776.33,1806.764,1041413.156,756.505,10425866.28
PA,Scrubgrass Generating Plant,50974,2013,,4957963.03,1360.145,738236.382,582.929,7324458.252
PA,Scrubgrass Generating Plant,50974,2014,,4913496.42,1460.307,753449.928,594.509,7518926.514
PA,Scrubgrass Generating Plant,50974,2015,,2516562.11,723.933,425244.771,312.015,4243678.574
PA,Scrubgrass Generating Plant,50974,2016,,4117347.3,1116.681,782628.465,547.173,7354190.416
PA,Scrubgrass Generating Plant,50974,2017,,4246453.86,1035.467,728829.28,490.48,6985634.115
PA,Scrubgrass Generating Plant,50974,2018,,4166493.59,875.106,673321.481,472.439,6527086.721
PA,Scrubgrass Generating Plant,50974,2019,,2495682.27,543.276,405443.036,267.168,3993648.975
PA,Scrubgrass Generating Plant,50974,2020,,72714,335.504,12672.872,11.992,120768.856
PA,Scrubgrass Generating Plant,50974,2021,,2953365.48,1039.363,494923.423,325.477,4888744.14
PA,Scrubgrass Generating Plant,50974,2022,,3909771.38,1574.576,613140.306,286.158,5850973.018
PA,International Paper-Lock Haven Mill,54089,1998,,557548,,,241.354,
PA,International Paper-Lock Haven Mill,54089,1999,,3194381.25,,,1276.066,
PA,International Paper-Lock Haven Mill,54089,2000,,2982503.25,,,1279.668,
PA,International Paper-Lock Haven Mill,54089,2001,,2525033.5,,,1120.55,
PA,International Paper-Lock Haven Mill,54089,2002,,454676.5,,,214.77,
PA,Piney Creek Power Plant,54144,1998,78403,,,,45.246,926455.6
PA,Piney Creek Power Plant,54144,1999,297278,,,,265.715,3578679.5
PA,Piney Creek Power Plant,54144,2000,302814,,,,285.555,3635234.2
PA,Piney Creek Power Plant,54144,2001,300918,,,,293.447,3637470.1
PA,Piney Creek Power Plant,54144,2002,297954,,,,317.603,3626807.125
PA,Piney Creek Power Plant,54144,2003,296060.75,,,,229.575,3374391.55
PA,Piney Creek Power Plant,54144,2004,293253,,,,213.376,3099551.1
PA,Piney Creek Power Plant,54144,2005,297895.5,,,,226.981,3243152.1
PA,Piney Creek Power Plant,54144,2006,306171.5,,,,235.817,3410731.325
PA,Piney Creek Power Plant,54144,2007,299238.75,,,,261.934,3557965.675
PA,Piney Creek Power Plant,54144,2008,301931.67,,,,301.77,3623321.261
PA,Piney Creek Power Plant,54144,2009,307180.58,,5656.495,,246.362,3570401.28
PA,Piney Creek Power Plant,54144,2010,289912.51,,1436.043,,211.364,3378894.714
PA,Piney Creek Power Plant,54144,2011,305614.68,,1476.405,,269.557,3830288.391
PA,Piney Creek Power Plant,54144,2012,304550.67,,1085.654,,264.154,3670146.818
PA,Piney Creek Power Plant,54144,2013,86202.6,,340.393,,81.099,1032682.004
PA,Piney Creek Power Plant,54144,2014,,,,,,
PA,St. Nicholas Cogeneration Project,54634,1998,2272535.75,,,,39.221,1645427.5
PA,St. Nicholas Cogeneration Project,54634,1999,13936820.75,,,,275.832,10250031.25
PA,St. Nicholas Cogeneration Project,54634,2000,13122151,,,,232.753,9563181.25
PA,St. Nicholas Cogeneration Project,54634,2001,13904767.75,,,,299.088,10039758.75
PA,St. Nicholas Cogeneration Project,54634,2002,3589643.75,5328939.9,,,360.145,10088905.25
PA,St. Nicholas Cogeneration Project,54634,2003,,6712326.28,,,290.369,9536632.547
PA,St. Nicholas Cogeneration Project,54634,2004,,6665371.71,,,262.191,9445792.115
PA,St. Nicholas Cogeneration Project,54634,2005,,6576410.5,,,266.095,9350034.22
PA,St. Nicholas Cogeneration Project,54634,2006,,7082554.49,,,241.484,9987894.782
PA,St. Nicholas Cogeneration Project,54634,2007,,6501201.53,,,196.466,9064638.196
PA,St. Nicholas Cogeneration Project,54634,2008,,6008747.47,,,189.424,9514159.419
PA,St. Nicholas Cogeneration Project,54634,2009,,5756581.23,1675.05,72945.8,188.901,9642890.576
PA,"Domtar Paper Company, LLC",54638,2002,,1254761.43,,,449.632,1781172.3
PA,"Domtar Paper Company, LLC",54638,2003,,1098060.59,,,276.929,1503111.119
PA,"Domtar Paper Company, LLC",54638,2004,,1145786.14,,,282.069,1642944.559
PA,"Domtar Paper Company, LLC",54638,2005,,1185333.71,,,298.502,1907554.791
PA,"Domtar Paper Company, LLC",54638,2006,,1210063.84,,,271.043,1821194.3
PA,"Domtar Paper Company, LLC",54638,2007,,1074060.44,,,276.8,1712131.096
PA,"Domtar Paper Company, LLC",54638,2008,,1196935.88,,,316.681,2030573.629
PA,"Domtar Paper Company, LLC",54638,2009,,1227403.3,,,329.845,1927477.552
PA,"Domtar Paper Company, LLC",54638,2010,,1116682.31,,,303.868,1646417.037
PA,"Domtar Paper Company, LLC",54638,2011,,1169636.13,,,257.736,1708408.237
PA,"Domtar Paper Company, LLC",54638,2012,,961475,,,243.281,1306079.7
PA,"Domtar Paper Company, LLC",54638,2013,,521866.2,,,157.261,693307.732
PA,"Domtar Paper Company, LLC",54638,2014,,1148873.5,,,295.25,1728162.998
PA,"Domtar Paper Company, LLC",54638,2015,,944371.88,,,289.143,1386355.926
PA,"Domtar Paper Company, LLC",54638,2016,,857996.2,,,270.407,1240695.178
PA,"Domtar Paper Company, LLC",54638,2017,,1096680.23,,,93.897,1614952.487
PA,"Domtar Paper Company, LLC",54638,2018,,1088401.14,,,39.212,1680001.305
PA,"Domtar Paper Company, LLC",54638,2019,,542619.6,,,32.293,722826.668
PA,"Domtar Paper Company, LLC",54638,2020,,858881.59,,,33.522,1074387.024
